id,idx,name,mass,nametype,recclass,reclat,reclong,year,fall,googleCount,bingCount,youtubeCount,twitterCount,flickrCount,text
528,12743,"Lavrentievka",800,"Valid","L6",52.45,51.56667,1938,"Fell",5,0,0,0,0,""
529,12748,"Le Pressoir",3000,"Valid","H5",47.16667,0.43333,1845,"Fell",2,2,0,1,0,""
530,12749,"Le Teilleul",780,"Valid","Howardite",48.53333,-0.8666700000000001,1845,"Fell",9,0,0,0,0,""
531,12755,"Leedey",51500,"Valid","L6",35.88333,-99.33333,1943,"Fell",85,0,0,1,0,""
532,12756,"Leeuwfontein",460,"Valid","L6",-25.66667,28.36667,1912,"Fell",5,0,0,0,0,""
533,12759,"Leighlinbridge",271.4,"Valid","L6",52.66667,-6.96667,1999,"Fell",994,24,0,3,0,"Leighlinbridge 
County Carlow , Ireland 
Fell 1999 November 28, 22:10 gmt 
Ordinary chondrite (L6) 
A
bright fireball accompanied by detonations was observed over Carlow on 1999
November 28 A reward was posted by R. Elliott for the first recovered pieces.
Four stones totaling 271.4 g (individual masses:  84.7, 73.3, 65.6, and 47.9 g)
were recovered from the area between 1999 December 12 and 2000 January.
Coordinates above refer to the first recovered specimen found at the side of
the Leighlinbridge to Bagenalstown road.  Classification and mineralogy (J.
Bridges and M. Grady, NMH):  olivine, Fa24; shock stage, S3.
 Oxygen isotopes (A. Sexton, OU):
 δ 17 O
= +3.46‰, δ 18 O = +4.44‰.  Specimens:
main masses, Fernlea; type specimens, 4.6 g plus thin section, NHM. 
"
534,12760,"Leighton",877,"Valid","H5",34.58333,-87.5,1907,"Fell",98,2,0,1,0,""
535,12765,"Leonovka",700,"Valid","L6",52.26667,32.85,1900,"Fell",3,0,0,0,0,""
536,12769,"Les Ormes",125,"Valid","L6",48.35,3.25,1857,"Fell",1020,0,0,0,0,""
537,12772,"Lesves",2000,"Valid","L6",50.36667,4.73333,1896,"Fell",9,18,0,0,0,""
538,14646,"Lichtenberg",4000,"Valid","H6",-26.15,26.18333,1973,"Fell",5,0,0,1,0,"FALL OF
THE LICHTENBERG, SOUTH AFRICA, STONY METEORITE
Name: LICHTENBERG
Place of
fall: Barbania farm, Lichtenberg, South
Africa.
 26°09'S.,
26° 11'E.
Date of fall: September
26, 1973.
Class and
type: Stone. Chondrite.
Number of
individual
 specimens: 1
Total weight: 4
kg.
Circumstances
of fall: Seen to fall on Barbania farm, South Africa.
Source: Mr.
T.E. Geary, Director, Johannesburg Planetarium, University of Witwatersrand,
Johannesburg, South Africa.
"
539,14650,"Lillaverke",6862,"Valid","H5",56.65,15.86667,1930,"Fell",4,0,0,0,0,"LILLAVERKE
reads: 56°40'N; 16°E. should read: 56°39'N; 15°52'8.
Source: List
of meteorites and corrections made by K. Fredriksson (Stockholm) and received
by E.L.Krinov in December 1960.
"
540,14652,"Limerick",50000,"Valid","H5",52.56667,-8.783329999999999,1813,"Fell",820,35,15,0,0,""
541,14655,"Linum",1862,"Valid","L6",52.75,12.9,1854,"Fell",68,4,0,0,0,""
542,14659,"Lishui",498,"Valid","L5",31.63333,118.98333,1978,"Fell",5,0,0,0,0,""
543,14661,"Lissa",12800,"Valid","L6",50.2,14.85,1808,"Fell",5,2,0,0,0,""
544,14664,"Little Piney",491,"Valid","L5",37.91667,-92.08333,1839,"Fell",5,1,0,0,0,""
545,14670,"Lixna",5213,"Valid","H4",56,26.43333,1820,"Fell",72,0,0,0,0,""
546,14675,"Lodran",1000,"Valid","Lodranite",29.53333,71.8,1868,"Fell",420,15,0,0,0,""
547,14678,"Lohawat",40000,"Valid","Howardite",26.96556,72.62667,1994,"Fell",294,9,0,0,0,"Lohawat
Rajasthan, India 
Fell 1994 October 30 (23:45 local time) 
Achondrite
(howardite) 
A stone of ~40 kg fell in an open field, forming a 50 cm
deep crater.  About 6 kg was collected by the GSI after the event was
reported in local newspapers. Mineralogy and classification (Chattopadhyay et
al., 1998; Singh et al., 1998): a polymict, regolith breccia, containing
glassy spherules and anorthositic, dunitic, and gabbroic clasts embedded in a
brecciated matrix. Bulk compositional data not yet available to confirm
classification. Specimens: 6.245 kg, GSI. 
"
548,52843,"Lorton",329.7,"Valid","L6",38.70066,-77.21163,2010,"Fell",1740,1510,0,32,1,"Lorton        38.70066°N, 77.21163°W
Virginia, United StatesFell: 18 Jan 2010, 5:45 PM EST (UT-5)
Classification: Ordinary chondrite (L6)
History: People in the greater Washington DC area (with reports from as far away as West Virginia) describe seeing a large, single, fireball near dusk on Monday, January 18th, 2010 (~5:45 PM).  Some describe hearing a large detonation.  At 5:45, one stone fell through the roof and ceiling of the Williamsburg Square Family Practice in Lorton, Virginia.  The meteorite was found embedded in the concrete floor (under the carpet), apparently having broken into three large pieces and a number of smaller pieces upon impact.  The doctors were present at the time the meteorite fell, and describe hearing a sound akin to bookshelves crashing to the ground.  The meteorite was brought to the Smithsonian Institution for identification.
Physical characteristics: The meteorite is approximately 8 x 5 x 5 cm, roughly rectangular, with dark, matte fusion crust. The interior is fresh, with no evidence of oxidation of the metal grains, which are small and evenly distributed throughout the rock.  A few small poorly defined chondrules are visible with the naked eye.  The total mass recovered is 329.7 g.
Petrography: Shock stage: S1 (olivines have irregular fractures).  Weathering grade: W0. Shock veins absent.  Chondrules are rare.  When present, chondrule outlines are diffuse and show some degree of recrystallization, with many crystals exhibiting 120° triple junctions.   Metal and sulfide occur mostly as separate, blocky grains.
Geochemistry: (C. Corrigan, SI) Olivine, Fa24.7±0.3 (n=23), pyroxene Fs20.9±0.3, Wo1.6±0.2 (n=16), feldspar An10.3±0.3, Or6.4±2.8 (n=14)
Classification: L6 chondrite
Specimens: Entire mass is at SI.
"
549,14708,"Los Martinez",25,"Valid","L6",38,-0.83333,1894,"Fell",0,0,0,0,0,""
550,14711,"Lost City",17000,"Valid","H5",36.00833,-95.15000000000001,1970,"Fell",14500,98,0,3,1,"FALL OF LOST CITY STONY METEORITE, USA
Name: LOST CITY.
The place of fall or discovery: Near Lost City, Oklahoma, USA. 
Date of fall or discovery: FALL, January 4, 1970, 2h14m
U. T. 
Class and type: STONY, bronzite chondrite.
Number of individual specimens: 2.
Total weight: 9.83 kg.
Circumstances of the fall or discovery: The fireball (-15mg) was visible for about 9 seconds. The fireball was accompanied with sonic phenomena.
Source: A telegram and reports No. 842 and 843 of the Center for short-lived Phenomena, Cambridge, USA.
"
551,14716,"Louisville",1300,"Valid","L6",38.25,-85.75,1977,"Fell",89,1,0,1,0,"FALL OF
THE LOUISVILLE, USA, STONY METEORITE 
Name: LOUISVILLE
Place of
fall: Louisville; Jefferson County, Kentucky,
USA.
 38°15'N.,
85°45'W.
Date of fall: January
31, 1977, 1530 local time, 2030 GMT.
Class and
type: Stone. Olivine-hypersthene chondrite (L6).
Number of
individual
 specimens: 4
Total weight: 1.3
kg
Circumstances
of fall: A bright fireball and strong sonic booms accom­panied
the mid-Monday afternoon fall of this meteorite. The four specimens recovered
were found within the city, three having damaged buildings and one having hit
an automobile. The University of Louisville has made the largest specimen, 1051
g, available for study through the Division of Meteorites, Smithsonian
Institution. The second specimen, 195 g, is in the Smithsonian collection.
Sources: Graham
H. Hunt and Thomas Boone, University of Louisville, Louisville, Kentucky 40208,
USA. Roy S. Clarke, Jr., Division of Meteorites, Smithsonian Institution,
Washington, D.C. 20560, USA.
"
552,14718,"Łowicz",59000,"Valid","Mesosiderite-A3",52,19.91667,1935,"Fell",549,7,0,0,0,""
553,14721,"Lua",9241,"Valid","L5",24.95,75.15000000000001,1926,"Fell",77,0,0,0,0,""
554,14724,"Lucé",3500,"Valid","L6",47.85,0.48333,1768,"Fell",836,10,14,0,2,""
555,14753,"Lumpkin",340,"Valid","L6",32.03333,-84.76667,1869,"Fell",7,3,0,1,0,""
556,14754,"Lunan",2520,"Valid","H6",24.8,103.3,1980,"Fell",60700,0,269,1,0,""
557,14755,"Lundsgård",11000,"Valid","L6",56.21667,13.03333,1889,"Fell",1017,0,0,0,0,"LUNDSGÅRD
reads: Gottland should read: Skåne.
Source: List
of meteorites and corrections made by K. Fredriksson (Stockholm) and received
by E.L.Krinov in December 1960.
"
558,14756,"Luotolax",885,"Valid","Howardite",61.2,27.7,1813,"Fell",7,0,0,0,0,""
559,14757,"Luponnas",14000,"Valid","H3-5",46.21667,5,1753,"Fell",3,1,0,0,0,""
560,14759,"Lusaka","","Valid","Unknown",-7.21667,29.43333,1951,"Fell",1018,0,0,0,0,""
561,14764,"Mabwe-Khoywa",540,"Valid","L5",19,97,1937,"Fell",2,0,0,0,0,""
562,15370,"Macau",1500,"Valid","H5",-5.2,-36.66667,1836,"Fell",9,0,0,1,0,""
563,15371,"Machinga",93200,"Valid","L6",-15.21222,35.24222,1981,"Fell",7040,9,1,0,0,"FALL OF
THE MACHINGA, MALAWI, STONY METEORITE
Name: MACHINGA
Place of
fall: Close to Mlelemba village, about 7 km
SW. of Machinga, Malawi.
 15°12'44""S.,
35°14'32""E.
Date of fall: January
22, 1981, 1000 hrs.
Class and
type: Stone. Olivine-hypersthene chondrite (L6). 
Number of
individual
 specimens: 1
Total weight: 93.2
kg
Circumstances
of fall: The flight of the stone was heard, but not seen, in
Zomba and Malosa. The impact was heard and observed as a fountain of soil and
grass.
Source: M.J.
Crow, J.C. Chatupa and A.T. Mndala, 1981. A preliminary account of the Machinga
meteorite. Report of the Geological Survey of Malawi.
"
564,15372,"Macibini",1995,"Valid","Eucrite-pmict",-28.83333,31.95,1936,"Fell",9,0,0,0,0,""
565,15379,"Madhipura",1000,"Valid","L",25.91667,86.36667,1950,"Fell",5,0,0,1,0,""
566,15380,"Madiun",400,"Valid","L6",-7.75,111.53333,1935,"Fell",2,0,0,0,0,"FALL OF
THE MADIUN, INDONESIA, STONY METEORITE
Name: MADIUN
Place of
fall: 20 miles south of Madiun, Java,
Indonesia. 
 7°45'S.,
111°32'E., approximately.
Date of fall: June
20, 1935
Class and
type: Stone. Olivine-hypersthene chondrite (L6).
Olivine Fa24.2, pyroxene Fs21.2­
Number of
individual
 specimens: 1
Total weight: 400
g, approximately.
Circumstances
of fall: Not known. The specimen is at the Geological Survey
of Indonesia, Bandung.
Sources: S.
Padmanagara, Director, Geological Survey of Indonesia, Bandung, Indonesia; K.
Fredriksson and C. Reid, Department of Mineral Sciences, Smithsonian
Institution, Washington, DC 20560, USA.
"
567,15382,"Madrid",400,"Valid","L6",40.41667,-3.71667,1896,"Fell",576,7,1,1,0,""
568,15383,"Mafra",600,"Valid","L3-4",-26.16667,-49.93333,1941,"Fell",23,2,0,0,0,""
569,15386,"Magnesia",5000,"Valid","Iron, IAB-sHL",37.86667,27.51667,1899,"Fell",7,0,0,0,0,""
570,15387,"Magombedze",666.6,"Valid","H3-5",-19.48333,31.65,1990,"Fell",1016,0,0,0,0,"Magombedze
Masvingo District, Zimbabwe
Fell July 2, 1990, 1730 hrs.
Stone. Ordinary chondrite (H6,
brecciated)
Several stones are reported to have fallen after three
separate detonations were heard near the village Magombedze, 54 km ENE of the
town Gutu, for which the coordinates are given. Three larger fragments and several
small chips of total weight 666.6 g were recovered. Classification, olivine
Fa19, pyroxene Fs16, has light-dark texture, Glenn J. MacPherson, chemical
analysis 26.42% total Fe, 9.66% FeO, E. Jarosewich, both at Division of
Meteorites, Smithsonian Institution, Washington, D.C. 20560, USA. Information
P. Lowenstein, Ministry of Mines, Geological Survey Dep., P. O. Box 8093,
Harare, Zimbabwe.
"
571,47361,"Mahadevpur",70500,"Valid","H4/5",27.66667,95.78333000000001,2007,"Fell",60,3,0,0,0,"
Mahadevpur              27°40’N, 95°47’E 
Mahadevpur, Near Namsai Town, Arunachal Pradesh, India 
Fall: 21 February 2007, 9:10 Indian Standard Time (IST) 
Ordinary chondrite (H4/5) 
History: The fall was witnessed by many people. The meteoroid broke up mid air and fell as several pieces. At least 4 large fragments were collected; the largest is ~60 kg and is in private hands. A 3.4 kg piece fell through the roof of a house and into the living room, in Mahadevpur, Arunachal Pradesh, and was collected by Guwahati University, Assam. 
Physical and chemical characteristics: (A. C. Mazumdar, Guwahati University, Assam, India and S. V. S. Murty, PRL, Ahmedabad) The meteorite is a heterogeneous aggregate of chondrules of varying types (dominantly porphyritic) and the matrix made up of mostly chondrules fragments. Chondrule sizes range from 250 to 1300 μm. The various mineral phases are olivine (Fa19), orthopyroxene (En82 Fs17 Wo1), clinopyroxene (En57 Fs8 Wo35), albitic plagioclase (Ab87 Or3 An10), kamacite, taenite, apatite and rare chromite. Olivine grains both in chondrules and matrix are homogeneous. Chemical composition and Δ17O (0.857‰) match with H chondrites. Low amounts of trapped noble gases suggest that Mahadevpur belongs to metamorphic grade 4/5. Shock stage is S1. 
Classification: Ordinary chondrite (H4/5) 
Type specimen: The main mass (~3.2 kg) and thin sections are with Guwahati University (GauU); A small mass is with PRL, on loan from GauU. Total known weight is 70.5 kg "
572,30751,"Maigatari-Danduma",4629,"Valid","H5/6",12.83333,9.383330000000001,2004,"Fell",1015,0,0,0,0,"Maigatari-Danduma

Niger – Nigeria border

Fell 2004, August 1, 12:30 L.T.

Ordinary chondrite (H5/6)

A meteorite broke into pieces and fell across the
Niger-Nigeria border. One stone fell at the border town, Rigar Jobi in Maigatari
Local Government Council, Nigeria. Mr. Malam Musa was standing in front of his
hut when he heard a strange sound like the sound of a plane coming towards him.
When he looked at the sky, he saw a black object falling towards him. The
object fell about 15 meters away from him. His son, standing under a tree about
30 meters away, also saw the falling object and started running towards his
father, but before he could reach him, the object had made it to Earth with a
loud crash. Then there was another loud fall about 2-2.5km away, in Danduma, a
small village west-northwest of the town Adara on the Niger Republic side,
where two pieces of the meteorite, including the main mass, were recovered.
Neighbours running to the site found a black stone which had shattered (or
perhaps they broke it) into pieces. They brought some of
the pieces to the local chief who presented them to the emir of Maigatari Local
Government Council, Jigawa State, Nigeria. The total mass recovered was about 4.6 kg. Mineralogy and classification F.
Brandstaetter (NHMV): H5/6 (Fa20.3, Fs18), S3, W0. Specimens: type
specimen, 47 g, NHMV, main mass with anonymous purchaser.
"
573,15393,"Malaga",150,"Valid","OC",32.21667,-104,1933,"Fell",21,2,0,0,0,""
574,15394,"Malakal",2000,"Valid","L5",9.5,31.75,1970,"Fell",173,0,0,0,0,"FALL OF THE MALAKAL, SUDAN, STONY METEORITE
Name: MALAKAL
Place of fall: Near the town of Malakal, Upper Nile Province, Democratic emocratic Republic of the Sudan.
9°
30'N, 31° 45'E.
Date of fall: The specimen reached Khartoum on August 15, 1970 with a report that it had fallen a ""few days"" previously. It probably fell between August 10 and August 15, 1970.
Class and type: Stony. Olivine-hypersthene chondrite. 
Number of individual specimens: 1
Total weight: Less than 2 kg, a part of a large individual.
Circumstances of fall: Soldiers heard or saw something fall from the sky and believed that they were being shot at. On inspection they found only a rock that was eventually taken to the Geology Department of the University of Khartoum, where it was identified as a meteorite.
Sources: Professor J. R. Vail, Geology Department, University of Khartoum, letter to R. S. Clarke, Jr. of October 15, 1970, and information circulated by the Smithsonian Institution Center for Short-Lived Phenomena, Cambridge, Massachusetts (Event number 91-70, card number 1027, October 7, 1970). A. S. Dawoud and J. R. Vail. 1971. Malakal Meteorite, Sudan. Nature Physical Science 229, 212-213.
"
575,15395,"Malampaka",470,"Valid","H",-3.13333,33.51667,1930,"Fell",9,0,0,0,0,""
576,15397,"Malotas","","Valid","H5",-28.93333,-63.23333,1931,"Fell",5,0,0,0,0,""
577,15400,"Malvern",807,"Valid","Eucrite-pmict",-29.45,26.76667,1933,"Fell",70,3,0,1,0,"
FALL OF THE MALVERN, SOUTH AFRICA, STONY METEORITE
Name: MALVERN
Place of fall: Malvern farm, 25 km SSW of Thaba Nchu in the Orange Free State, South Africa.
29°27'S, 26°46'E.
Date of fall: Between November 20 and November 30, 1933.
Class and type: Stone. Howardite.
Number of individual specimens: 1
Total weight: 807 g
Circumstances of fall: Found on Malvern farm on November 30, 1933, and presented to the National Museum, Bloomfontein, by Mr. G. van Tonder.
Source: C. Frick and E. C. I. Hammerbeck. 1973. Catalogue of South African and South West African meteorites. Bulletin of the Geological Survey of South Africa 57, 26."
